"","FID","IID","Rivername","Region","Latitude","Longitude","Dataset","LongitudePoints","LatitudePoints","location_name","Province","river_majority_cluster","Majority_admixed","MS_sst05_5m","MS_sst06_5m","MS_sst07_5m","MS_sss05_5m","MS_sss06_5m","MS_sss07_5m","BO_ph"
"78","BAD","BAD100816SOBAD162D08_E01","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"79","BAD","BAD100816SOBAD162D10_G01","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"80","BAD","BAD100816SOBAD162E01_H01","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"81","BAD","BAD100816SOBAD162E02_A02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"82","BAD","BAD100816SOBAD162E03_B02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"83","BAD","BAD100816SOBAD162E04_C02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"84","BAD","BAD100816SOBAD162E05_D02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"85","BAD","BAD100816SOBAD162E06_E02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"86","BAD","BAD100816SOBAD162E07_F02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
"87","BAD","BAD100816SOBAD162E08_G02","Baddeck","NorthAm",46.1,-60.83888889,"May 2021 5700 Recluster",-60.84,46.1,"Baddeck","NS","STL",FALSE,2.40000009536743,12.7200002670288,16.5799999237061,30.5300006866455,30.25,29.7800006866455,7.94299983978271
